user_id,watch_time_hours,avg_session_duration_mins,sessions_per_week,completion_rate,top_genre,genre_list,days_since_last_watch,weekend_activity_ratio
USR-01942,38.5,76.12,6.4,0.673,Romance,Romance|Sci-Fi|Animation|Drama,9,0.63
USR-01943,136.43,65.32,6.3,0.928,Action,Action|Horror,3,0.71
USR-01944,13.85,21.3,3.5,0.105,Comedy,Comedy|Horror,28,0.75
USR-01945,83.49,159.08,4.3,0.874,Sci-Fi,Sci-Fi|Drama,14,0.61
USR-01946,101.64,77.33,7.6,0.789,Thriller,Thriller|Documentary|Comedy,27,0.69
USR-01947,69.83,86.74,4.3,0.883,Action,Action|Thriller,8,0.25
USR-01948,121.1,85.47,11.7,0.677,Drama,Drama|Romance,25,0.78
USR-01949,70.5,136.42,4.2,0.931,Action,Action|Thriller,22,0.73
USR-01950,112.49,178.8,4.9,0.889,Action,Action|Comedy,20,0.34
USR-01951,137.8,117.95,10.8,0.959,Comedy,Comedy|Drama,14,0.73
USR-01952,7.36,16.41,2.3,0.217,Action,Action|Romance,5,0.6
USR-01953,67.17,141.39,5.1,0.978,Thriller,Thriller|Drama,24,0.67
USR-01954,50.91,152.61,3.4,0.953,Sci-Fi,Sci-Fi|Action,11,0.34
USR-01955,79.38,126.11,5.0,0.971,Comedy,Comedy|Sci-Fi,13,0.53
USR-01956,20.97,22.15,7.2,0.474,Horror,Horror|Sci-Fi|Romance|Drama,28,0.77
USR-01957,77.67,95.05,9.9,0.76,Horror,Horror,6,0.53
USR-01958,7.35,26.57,0.5,0.443,Sci-Fi,Sci-Fi|Thriller,13,0.77
USR-01959,15.76,5.51,0.9,0.406,Thriller,Thriller,13,0.26
USR-01960,10.16,20.84,3.1,0.228,Sci-Fi,Sci-Fi|Thriller,4,0.33
USR-01961,55.46,51.32,3.9,0.481,Reality,Reality|Sci-Fi|Comedy|Action,8,0.64
USR-01962,59.31,51.6,4.8,0.712,Reality,Reality|Action|Romance|Thriller,10,0.26
USR-01963,142.38,88.32,13.4,0.819,Horror,Horror|Sci-Fi,23,0.24
USR-01964,15.52,11.69,2.0,0.24,Documentary,Documentary,12,0.45
USR-01965,174.89,75.1,7.8,0.699,Documentary,Documentary,21,0.64
USR-01966,11.91,6.73,2.5,0.182,Romance,Romance|Thriller,16,0.5
USR-01967,6.82,21.63,1.2,0.181,Reality,Reality,3,0.33
USR-01968,47.87,31.24,7.1,0.573,Animation,Animation|Drama|Action,1,0.31
USR-01969,40.95,22.12,5.6,0.673,Romance,Romance|Thriller,21,0.47
USR-01970,75.51,44.51,7.2,0.794,Romance,Romance|Sci-Fi|Thriller|Comedy,27,0.33
USR-01971,88.85,120.48,2.4,0.94,Thriller,Thriller|Comedy,19,0.37
USR-01972,8.83,34.07,2.9,0.366,Romance,Romance|Reality,10,0.78
USR-01973,57.07,45.24,6.7,0.55,Action,Action|Documentary,13,0.33
USR-01974,92.88,140.98,9.1,0.799,Documentary,Documentary|Horror,24,0.79
USR-01975,122.19,31.13,12.9,0.915,Animation,Animation|Documentary,11,0.55
USR-01976,61.97,41.57,2.9,0.603,Sci-Fi,Sci-Fi|Animation,25,0.3
USR-01977,124.71,105.3,4.5,0.933,Comedy,Comedy|Drama,23,0.25
USR-01978,8.64,19.4,1.7,0.517,Documentary,Documentary,12,0.24
USR-01979,105.84,92.35,13.2,0.911,Drama,Drama|Romance|Comedy,10,0.29
USR-01980,85.39,144.88,3.2,0.971,Action,Action|Thriller,1,0.4
USR-01981,45.53,52.37,6.0,0.167,Horror,Horror|Action|Drama|Documentary,7,0.39
USR-01982,89.06,152.41,3.4,0.921,Drama,Drama|Thriller,15,0.41
USR-01983,137.18,137.83,11.1,0.608,Romance,Romance|Animation|Thriller,13,0.66
USR-01984,9.3,11.23,2.9,0.193,Thriller,Thriller,25,0.21
USR-01985,96.83,154.35,3.5,0.91,Thriller,Thriller|Action,9,0.36
USR-01986,22.11,42.23,6.0,0.882,Romance,Romance|Action|Sci-Fi,5,0.41
USR-01987,7.92,23.41,0.5,0.52,Sci-Fi,Sci-Fi,8,0.28
USR-01988,89.33,141.38,5.9,0.977,Drama,Drama|Action,9,0.33
USR-01989,138.12,47.61,7.8,0.889,Documentary,Documentary,12,0.7
USR-01990,135.31,55.61,10.5,0.578,Animation,Animation|Thriller,9,0.73
USR-01991,16.81,18.7,0.5,0.431,Comedy,Comedy,22,0.38
USR-01992,50.46,36.02,8.0,0.536,Action,Action|Comedy,24,0.63
USR-01993,122.27,95.2,14.2,0.704,Reality,Reality|Action|Horror,7,0.7
USR-01994,52.76,64.47,6.6,0.33,Comedy,Comedy|Horror|Sci-Fi,11,0.69
USR-01995,8.29,23.56,2.9,0.19,Thriller,Thriller|Documentary,27,0.71
USR-01996,64.2,48.13,6.8,0.345,Comedy,Comedy|Action,16,0.45
USR-01997,46.16,44.09,5.6,0.56,Action,Action|Thriller|Horror,29,0.41
USR-01998,14.88,18.81,1.7,0.425,Reality,Reality|Sci-Fi,7,0.26
USR-01999,40.16,49.29,4.9,0.733,Drama,Drama|Romance,28,0.71
